date,url,title,source,category
2026-07-02,https://arxiv.org/abs/2606.29431,FADE: Mitigating Hallucinations by Reducing Language-Prior Dominance in Large Vision-Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2606.30139,Relevance Is Not Permission: Warranted Attention for Value Contributions,arxiv,cs
2026-07-02,https://arxiv.org/abs/2606.30296,ManimAgent: Self-Evolving Multimodal Agents for Visual Education,arxiv,cs
2026-07-02,https://arxiv.org/abs/2606.30552,Training Vision-Language-Action Models with Dense Embodied Chain-of-Thought Supervision,arxiv,cs
2026-07-02,https://arxiv.org/abs/2606.31980,DigitalCoach: Communication and Grounding Gaps in Human and Agentic Computer Use Coaching,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00001,Constructive Alignment: Governing Preference Dynamics in Human-AI Interaction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00002,Bounded Morality: Defining the Space of Moral Computation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00003,"From ""Strings"" to ""Things"" for Personal Knowledge Graphs: Evaluating LLM Triple Extraction for Recommendation Systems",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00004,Why Advanced Encoders Lag on Sparse Retrieval? The Answer and an Approach to Bridging Vocabulary Gaps,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00005,Topological Void Analysis A Mathematical Framework for Systematic Technical Innovation Discovery in Knowledge Spaces,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00006,Persona Without Substrate: Regime-Dependence and the LLM Individuation Problem,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00007,BaRA: BFS-and-Reflection Web Data Collection Agent,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00008,SchemaRAG: Dynamic Large Schema Reduction for LLM-driven Structured Information Extraction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00009,Controllable Narrative Rendering for Enhanced Assisted Writing,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00010,Prompt Optimization for User Simulation in Conversational Recommender Systems: A Multi-Objective Framework,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00011,SkillSelect-Serve: Budget-Controllable and QoS-Aware Skill Service Recommendation and Composition for Small LLM Agents,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00012,PRA-RAG: Provably Robust Aggregation in Retrieval-Augmented Generation against Retrieval Corruption,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00013,"GRACE-RAG: Governed Retrieval Architecture for Canonical Evidence Synthesis, Enabling Lightweight Deployment in Closed-Domain Institutional Settings",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00015,Towards an automated AI-based framework for floor plan compliance checks for residential buildings,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00016,Libra: Training the Environment for Agentic Information Retrieval,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00017,Learning User-Aware Recall: Personalized Retrieval in Long-Term Conversational Memory,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00019,"LLMs in the Real World: Evaluating ""AI"" in Emergency Contexts",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00020,EmbodimentSemantic: A Spatial Scene-Graph Dataset and Benchmark for Vision-Language Models on Embodied Manipulation Trajectories,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00022,When to Personalize Household Object Search: A Rigidity-Gated Hybrid Policy,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00023,Aligning Sentence Embeddings to Human Concepts via Sparse Autoencoders,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00024,Decentralized Geometric Control for Cable-Suspended Payload Transport with Adaptive Mass Estimation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00025,FLYNN: Robust Neural Network for Robot Navigation using Fly Brain Topology,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00026,Invariant Stochastic Filtering on SE(3) for Inertial-Encoder State Estimation of Serial Rigid Manipulators,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00027,Urban Deceleration Behavior Modes Under Scene Context: An Early-Kinematic Classifier from Argoverse 2 Multi-Agent Trajectories,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00028,Trajectory Learning with Graph Representations for Social Robot Navigation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00029,Memory-Native Non-Terrestrial Networks for Embodied Intelligence,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00030,A Unified Benchmark for RCM-Constrained Visual Servoing: Modeling-Controller Interaction and Robustness Analysis in Laparoscopic Robots,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00031,Joint Discovery of Object and Action Symbols through Effect Prediction for Robotic Manipulation Planning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00032,The MMM Data Model -- A Normative Specification for Knowledge Interoperability in a Decentralisable Knowledge Commons,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00033,Learning Dexterous Manipulation Using Contact Wrench Guidance From Human Demonstration,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00035,"Making Failure Safe: A Constrained, Verifiable Agent Framework for Open-Web Data Collection",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00041,ATM: CID-Brokered Pre-Write Admission for Multi-Agent Code Co-Synthesis,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00044,"Destination-Labeled Self-Looping Systems with Dwell: Intrinsic Characterization, Realization Cost, and Recognition",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00046,A Role-Based Multi-Agent Model for Climate Adaptation Deliberation Across Living Labs,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00048,"Comparing Large Language Models on Scrum Certification-Style Questions: Accuracy, Stability, and Error Patterns",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00049,Prompting GPT-5 on Scrum Certification Questions: An Empirical Accuracy Study,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00051,Spatio-Temporal Gaussian Process for Building Terrain-Incorporating Wind Power Curves,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00052,AGE: Adaptive-masking for Graph Embedding in Graph Retrieval-Augmented Generation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00053,SWE-Router: Routing in Multi-turn Agentic Software Engineering Tasks,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00056,Active Sensing for RIS-Aided Tracking and Power Control: A Hybrid Neuroevolution and Supervised Learning Approach,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00057,Enhancing Oracle Bone Inscription Recognition via Multi-Scale Layer Attention,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00062,AlgoBench: Benchmarking Algorithmic Adaptation in Code Generation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00063,Spectral Geometry and Bosonic-Bloch Probes: Explorations in Quantum Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00064,Solution space path planning for supporting en-route air traffic control,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00065,Optimal any-angle path planning in static and dynamic environments,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00066,Learning Expert Strategy for Autonomous Robotic Endovascular Intervention via Decoupled Procedural Execution,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00083,Harnessing the Latent Space: From Steering Vectors to Model Calibrators for Control and Trust,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00089,Representation as a Bottleneck for Mechanistic Interpretability: The Manifestation Unit Protocol,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00090,Lost in the Tail: Addressing Geographic Imbalance in Urban Visual Place Recognition,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00095,SNAP-FM: Sparse Nonlinear Accelerated Projection for Physics-Constrained Generative Modeling,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00113,SemiScope: Disentangling Classifier Tuning and Joint Optimization in Semi-Supervised Security Classification,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00120,Would You Marry Superintelligence?,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00127,A Filtered Mixture-of-Generators for Fully Synthetic Survival Training,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00140,CogTax: A Four-Level Cognitive Taxonomy for Command-Line Computing Education,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00141,AD-MPCC: Adaptive Differentiable Model Predictive Contouring Control for Autonomous Racing,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00142,Stop Pretending Social Robots Are Inevitable,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00143,Hate Speech Detection in Turkish and Arabic Languages: A Comprehensive Study,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00144,A Mechanism-Driven Theory of Phase Transitions in Active Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00145,Iterated Invariant EKF for 3D Landmark-Aided Inertial Navigation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00147,RareDxR1: Autonomous Medical Reasoning for Rare Disease Diagnosis Beyond Human Annotation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00148,3D Point World Models: Point Completion Enables More Accurate Dynamics Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00154,EVOTS: Evolutionary Transformer Search for Time Series Forecasting,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00155,A Contextual-Bandit Oversight Game with Two-Sided Informational Asymmetry,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00156,Dual-Informed Vertical Expansion for Multi-Objective Node Selection in Anytime Conflict-Based Search,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00160,Distributed Multi Robot Lunar Cargo Transportation via Phase Decomposed Reinforcement Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00162,FRAME: Learning the Adaptation Domain with a Mixture of Fractional-Fourier Experts,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00164,Verifiable Rewards for Calibrated Probabilistic Forecasting,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00170,Scaling Up Thermodynamic AI Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00173,TallyTrain: Communication-Efficient Federated Distillation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00174,Steal the Patch Size: Adversarially Manipulate Vision-Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00190,Play Like Champions: Counterfactual Feedback Generation in Latent Space,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00191,HydraCollab: Adaptive Collaborative-Perception for Distributed Autonomous Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00196,TRIE: An Evaluation Framework for Stochastic PDE Surrogates,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00197,StateFlow: Dual-State Recurrent Modeling for Long-Horizon Time Series Forecasting,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00208,SLIM-RL: Risk-Budgeted Random-Masking RL for Diffusion LLMs Without Trajectory Slicing,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00211,Constructing Epistemic AI Literacy: Detecting Epistemic Aims and Processes in Student-AI Co-Programming,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00215,ELMP: Efficient Learning for Motion Planning via Analytical Policy Gradients,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00218,EgoSafetyBench: A Diagnostic Egocentric Video Benchmark for Evaluating Embodied VLMs as Runtime Safety Guards,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00220,A Category Theory Account of AI Identity,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00221,Guaranteed Escape for a Bouncing Robot in Pipe Chains,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00228,Leveraging Multimodality for Real-Time Classification of Transients and Variables found by the Zwicky Transient Facility,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00233,From Signals to Structure: How Memory Architecture Drives Language Emergence in LLM Agents,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00247,Adaptive Perturbation Selection for Contrastive Audio Decoding,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00248,Seed2.0 Model Card: Towards Intelligence Frontier for Real-World Complexity,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00249,Device Passport: Enabling Spatio-Temporal Pretrained Models to Generalize Across Input Layouts,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00251,Leveraging Phase Information to Boost Unrolled Network Learning for Image Deblurring,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00257,Learning dynamical systems from noisy data with Weak-form Kernel Ridge Regression,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00259,Multi-Hypothesis Test-Time Adaptation to Mitigate Underspecification,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00267,Validating Causal Abstraction Metrics on Simulated Complex Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00269,Mnemosyne: Agentic Transaction Processing for Validating and Repairing AI-generated Workflows,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00270,Computer vision-based neural networks for radioisotope identification in urban environments,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00272,ASPIRE: Agentic /Skills Discovery for Robotics,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00274,SEFORA: Student Essays with Feedback Corpus and LLM Feedback Evaluation Framework,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00276,Testing Frontier Large Language Models' Physics Literacy in Parallel Physical Worlds,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00280,Understanding Guest Preferences and Optimizing Two-sided Marketplaces: Airbnb as an Example,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00283,What's Hidden Matters: Identifying Planning-Critical Occluded Agents using Vision-Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00286,Self-Organized Learning in Oscillatory Neural Networks with Memristive Signed Couplings,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00292,An LLM-Based Framework for Intent-Driven Network Topology Design,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00293,Rosetta: Composable Native Multimodal Pretraining,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00296,Learning When to Listen: Gated Affect Fusion for Human Motion Prediction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00297,EPC: A Standardized Protocol for Measuring Evaluator Preference Dynamics in LLM Agent Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00301,Generative Modeling of Quantum Distribution with Functional Flow Matching,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00302,Wake up for Touch! Mask-isolated Tactile Alignment Learning in MLLMs,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00304,Mapping the Evaluation Frontier: An Empirical Survey of the Bias-Reliability Tradeoff Across Eleven Evaluator-Agent Conditions,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00310,RetailSMV: Exocentric vs. Egocentric Adaptation of Foundation Video World Models in Retail,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00325,Watermarking for Proprietary Dataset Protection,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00326,NeHMO: Neural Hamilton-Jacobi Reachability Learning for Decentralized Safe Multi-Arm Motion Planning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00329,K-Inverse-RFM: A Modified RFM that Bridges the Gap to Neural Networks for Data-Corrupted Mathematical Tasks,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00334,Managed Autonomy at Runtime: Gear-Based Safety and Governance for Single- and Multi-Agent Cyber-Physical Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00341,DiscoLoop: Looping Discrete Embeddings and Continuous Hidden States for Multi-hop Reasoning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00351,Unleashing More Actions via Action Compositional Training for VLA Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00358,PRISM: Prioritized Channel Importance with Semi-supervised Domain Adaptation for Cross-Subject EEG Emotion Recognition,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00362,SoK: Attack and Defense Landscape of Mobile On-device AI Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00363,Enhancing Flow Matching with A Unified Guidance Framework for Efficient and Robust Speech Synthesis,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00365,When AI meets quantum information: A comprehensive review,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00371,MEPA: Multi-Scale Representation Alignment for Visual Autoregressive Modeling with Mixture of Experts,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00374,Learning to Compose: Revisiting Proxy Task Design for Zero-Shot Composed Image Retrieval,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00377,SAOT: Self-Supervised Continual Graph Learning with Structure-Aware Optimal Transport,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00385,MalariAI: A Label-Resilient Decoupled Framework for Universal Cell Segmentation and Explainable Stage Classification in Dense Malaria Blood Smears,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00392,Learning Generalizable Skill Policy with Data-Efficient Unsupervised RL,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00397,NeuroCogMap Reveals Cognitive Organization of Large Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00398,Holographic Quantum Transformer: A Generalist Neuro-Symbolic Architecture for Solving Frustrated Systems via Generative Attention,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00402,The Illusion of High Utility in Safety Alignment of Text-to-Image Diffusion Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00407,Personalization as Inverse Planning: Learning Latent Design Intents for Agentic Slide Generation via Structural Denoising,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00410,MindAU: EEG-Conditioned Facial Action Unit Editing via Dual-Stream Manifold Alignment,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00415,A Mechanistic View of Authority Hierarchy in LLM Sycophancy,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00417,EO-VGGT: Orbital Ray-Conditioned 3D Foundation Models for Satellite Multi-View Reconstruction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00424,Robust Operational Space Control with Conformal Disturbance Bounds for Safe Redundant Manipulation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00431,Timesynth: A Temporal Fidelity Framework for Health Signal Digital Twins,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00434,Information-Regularized Attention for Visual-Centric Reasoning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00436,PHREEQC-MCQ-200: A Diagnostic Benchmark for Tool-Augmented Scientific Simulator Agents,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00442,Learning Gait-Aware Quadruped Locomotion with Temporal Logic Specifications,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00444,Search-Based Spatiotemporal and Multi-Robot Motion Planning on Graphs of Space-Time Convex Sets,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00446,VideoSearch-R1: Iterative Video Retrieval and Reasoning via Soft Query Refinement,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00448,Real-Time Hard Negative Sampling via LLM-based Clustering for Large-Scale Two-Tower Retrieval,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00452,"Gauging, Measuring, and Controlling Critic Complexity in Actor-Critic Reinforcement Learning",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00454,Agri-SAGE: Simulation-Grounded Multi-Agent LLM for Context-Aware Agricultural Advisory Generation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00457,Multi-scale Mixture of World Models for Embodied Agents in Evolving Environments,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00460,A Multi-Resolution Finite-Volume Inspired Deep Learning Framework for Spatiotemporal Dynamics Prediction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00464,MolSafeEval: A Benchmark for Uncovering Safety Risks in AI-Generated Molecules,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00465,StochasT: Learning with Stochastic Turn Depth for Visual Instruction Tuning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00472,Predicting Lethal Outcome (Cause) And Understanding Key Biomarkers Linked With Acute Myocardial Infarction Using Deep Artificial Neural Network And Ensemble Of Machine Learning Methodologies,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00473,How Early Is Early Enough? Design-Dependent Observation-Window Sufficiency in Subscription Churn Prediction,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00477,Interpretable vs Learned Encoders for High-Cardinality Fraud Detection,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00481,Beyond the Prompt: Jailbreaking Function-Calling LLMs via Simulated Moderation Traces,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00483,VLM-AR3L: Vision-Language Models for Absolute and Relative Rewards in Reinforcement Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00486,PAPA: Online Personalized Active Preference Alignment,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00491,MindEdit-Bench: Benchmarking Object-Level Counterfactual Spatial Reasoning in VLMs from In-the-Wild Photos,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00501,BaseRT: Best-in-Class LLM Inference on Apple Silicon via Native Metal,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00514,Cross4D-JEPA: Dense Cross-modal Correspondence Distillation for 4D Point Cloud Representation Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00523,"AI, Trust, and Teaming: The Humans-as-Handlers Approach for Autonomous and Opaque AI Systems",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00527,AI Native Games: A Survey and Roadmap,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00530,From Technical Metrics to User Perception: A User Study of a Multimodal Human-Robot Interaction System for Object Detection and Grasping,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00534,Learning from Demonstration via Spatiotemporal Tubes for Unknown Euler-Lagrange Systems,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00535,Flow-Map GRPO: Reinforcement Learning for Few-Step Flow-Map Generators via Anchored Stochastic Composition,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00547,EgoGapBench: Benchmarking Egocentric Action Selection in Multi-Agent Scenes,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00553,Cross-Domain Generalization Failure in Lightweight Intrusion Detection Models for IIoT Networks,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00556,Group-Equivariant Poincar\'e Convolutional Networks,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00558,A Methodology for Investigating AI Patterns Prevalence in Software Repositories,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00569,"[Preprint] Dynamic Modeling, Gait Synthesis, and Control of a Novel Subsurface Bore Propagator",arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00571,Enhancing Robustness in Robot-Environment Interactions through Passive Compliant Degrees of Freedom: A Hybrid Position-Force Control Approach with Feedback Linearization,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00572,HARC: Coupling Harmfulness and Refusal Directions for Robust Safety Alignment,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00581,Decision-focused Sparse Tangent Portfolio Optimization,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00582,How Environment and Urbanization Shape Bird Diversity in Sri Lanka,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00586,Optimal scaling of MCMC algorithms: exploiting the symmetry of the Metropolis-Hastings formula,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00591,From Real-Time Planning to Reliable Execution:Scalable Coordination for Heterogeneous Multi-Robot Fleets in Industrial Environments,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00603,Measuring Dead Directions: Decomposing and Classifying Singular Structure off Canonical Alignment,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00605,Auditing Forgetting in Limited Memory Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00620,Identifying Latent Concepts and Structures for Generalized Category Discovery,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00627,AGI Maze as a Benchmark Framework for World-Modeling Agents,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00634,Loss Smoothing for Stable Adaptation Under Distribution Shift,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00641,What's a Credit Worth? A Market Framework for Attribution-Aware Compensation in Generative Music,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00642,Coachable agents for interactive gameplay,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00661,Faithful by Definition: Emotion Analysis via Natural Semantic Metalanguage Explications,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00666,Domain Arithmetic: One-Shot VLA Adaptation under Environmental Shifts,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00671,Multi-Label Node Classification with Label Influence Propagation,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00673,Path Planning in Physically Viable World Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00678,ABot-M0.5: Unified Mobility-and-Manipulation World Action Model,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00680,Distributed Online Bandit Submodular Maximization with Bounded Sampling Violations,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00684,AdaBoosting Text Prompts for Vision-Language Models,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00685,M2Note: Continual Evolution of Vision Language Models via Mistake Notebook Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00687,LUMA: Benchmarking Segmentation via a Lightweight Universal Mask Adapter,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00691,Generative Refinement for Low-Budget Black-Box Optimization,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00692,Self-GC: Self-Governing Context for Long-Horizon LLM Agents,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00700,LLVM-Bench: Benchmarking and Advancing Large Language Models for LLVM Compiler Issue Resolution,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00710,Creating Impactful Autonomous Driving Datasets: A Strategic Guide from Research Gap to Benchmark,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00714,Self-conditioned Flow Map Language Models via Fixed-point Flows,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00716,Partial Skeleton Visibility for Action Recognition: A Constrained Field-of-View Approach,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00720,Detecting the Undetectable: Enhancing Unsupervised time series Anomaly Detection via Active Learning,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00733,LLM-Guided ODE Discovery and Parameter Inference from Small-Cohort Aggregate Data,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00734,ConRTF: Edge-Constrained Boundary Distribution Refinement for Realtime TransFormer Table Structure Recognition,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00738,Phantom References: Hallucinated Citations That Survive Peer Review at Top-Tier Conferences,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00744,Prototype Memory-Guided Training-Free Anomaly Classification and Localization in Prenatal Ultrasound,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00746,GaussianFusion: Unified 3D Gaussian Representation for Multi-Modal Fusion Perception,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00747,Active Learning for Cascaded Object Detection: Balancing Coverage and Uncertainty in Table Extraction Pipelines,arxiv,cs
2026-07-02,https://arxiv.org/abs/2607.00760,MosaicKV: Serving Long-Context LLM with Dynamic Two-D KV Cache Compression,arxiv,cs
